timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/01/21 03:10:04.606, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:05.606, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:06.607, 0, 23 %, 1 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:07.607, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:08.607, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:09.607, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:10.607, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:11.608, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:12.608, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:13.608, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:14.608, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:15.608, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:16.609, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:17.609, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:18.609, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:19.609, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:20.610, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:21.610, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:22.610, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:23.610, 0, 45 %, 4 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:24.610, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:25.611, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:26.611, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:27.611, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:28.611, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:29.612, 0, 10 %, 2 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:30.612, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:31.612, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:32.612, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:33.613, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:34.613, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:35.613, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:36.614, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:37.614, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:38.614, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:39.614, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:40.615, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:41.615, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:42.615, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:43.615, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:44.615, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:45.616, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:46.616, 0, 13 %, 1 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:47.616, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:48.616, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:49.616, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:50.617, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:51.617, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:52.617, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:53.617, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:54.617, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:55.618, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:56.618, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:57.618, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:58.618, 0, 5 %, 2 %, 33155 MiB, 46068 MiB
2026/01/21 03:10:59.618, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:00.618, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:01.619, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:02.619, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:03.619, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:04.619, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:05.620, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:06.620, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:07.620, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:08.620, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:09.620, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:10.620, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:11.621, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:12.621, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:13.621, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:14.621, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:15.621, 0, 16 %, 2 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:16.622, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:17.622, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:18.622, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:19.622, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:20.623, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:21.623, 0, 34 %, 1 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:22.623, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:23.623, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:24.623, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:25.624, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:26.624, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:27.624, 0, 7 %, 2 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:28.624, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:29.624, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:30.625, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:31.625, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:32.625, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:33.625, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:34.625, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:35.626, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:36.626, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:37.626, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:38.626, 0, 36 %, 3 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:39.626, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:40.626, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:41.627, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:42.627, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:43.627, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:44.627, 0, 10 %, 2 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:45.629, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:46.630, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:47.630, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:48.630, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:49.630, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:50.630, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:51.631, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:52.631, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:53.631, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:54.631, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:55.631, 0, 14 %, 2 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:56.632, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:57.632, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:58.632, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:11:59.632, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:00.633, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:01.633, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:02.633, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:03.633, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:04.633, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:05.634, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:06.634, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:07.634, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:08.634, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:09.635, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:10.635, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:11.635, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:12.635, 0, 38 %, 2 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:13.635, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:14.635, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:15.636, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:16.636, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:17.636, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:18.636, 0, 90 %, 68 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:19.636, 0, 79 %, 76 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:20.637, 0, 82 %, 80 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:21.637, 0, 86 %, 84 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:22.637, 0, 90 %, 89 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:23.637, 0, 93 %, 92 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:24.637, 0, 93 %, 93 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:25.637, 0, 93 %, 93 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:26.638, 0, 95 %, 95 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:27.638, 0, 93 %, 94 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:28.638, 0, 92 %, 93 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:29.638, 0, 95 %, 97 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:30.638, 0, 95 %, 97 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:31.638, 0, 95 %, 97 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:32.639, 0, 95 %, 97 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:33.639, 0, 68 %, 64 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:34.639, 0, 74 %, 70 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:35.639, 0, 77 %, 74 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:36.639, 0, 80 %, 77 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:37.639, 0, 82 %, 81 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:38.639, 0, 87 %, 85 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:39.640, 0, 90 %, 89 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:40.640, 0, 94 %, 93 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:41.640, 0, 93 %, 93 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:42.640, 0, 93 %, 93 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:43.640, 0, 93 %, 94 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:44.640, 0, 95 %, 96 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:45.641, 0, 95 %, 96 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:46.641, 0, 58 %, 59 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:47.641, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:48.641, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:49.641, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:50.642, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:51.642, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:52.642, 0, 26 %, 3 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:53.642, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:54.642, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:55.643, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:56.643, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:57.643, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:58.643, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:12:59.644, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:00.644, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:01.644, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:02.644, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:03.644, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:04.644, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:05.645, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:06.645, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:07.645, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:08.645, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:09.646, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:10.646, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:11.646, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:12.646, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:13.646, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:14.647, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:15.647, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:16.647, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:17.648, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:18.648, 0, 2 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:19.648, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:20.648, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:21.649, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:22.649, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:23.649, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:24.649, 0, 34 %, 1 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:25.649, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:26.650, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:27.650, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:28.650, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:29.650, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:30.651, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:31.651, 0, 16 %, 2 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:32.651, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:33.651, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:34.652, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:35.653, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:36.654, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:37.654, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:38.654, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:39.654, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:40.655, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:41.655, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:42.655, 0, 15 %, 1 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:43.655, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:44.656, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:45.656, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:46.656, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:47.656, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:48.656, 0, 37 %, 3 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:49.657, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:50.657, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:51.657, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:52.658, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:53.658, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:54.658, 0, 38 %, 3 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:55.659, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:56.659, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:57.659, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:58.659, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:13:59.659, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:00.659, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:01.660, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:02.660, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:03.664, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:04.664, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:05.664, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:06.665, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:07.665, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:08.665, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:09.665, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:10.666, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:11.666, 0, 21 %, 1 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:12.666, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:13.666, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:14.667, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:15.667, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:16.667, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:17.667, 0, 13 %, 1 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:18.668, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:19.668, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:20.668, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:21.668, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:22.669, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:23.669, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:24.669, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:25.669, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:26.669, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:27.670, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:28.670, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:29.670, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:30.670, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:31.670, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:32.670, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:33.671, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:34.671, 0, 28 %, 3 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:35.671, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:36.671, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:37.672, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:38.672, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:39.672, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:40.672, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:41.672, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:42.673, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:43.673, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:44.673, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:45.673, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:46.673, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:47.673, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:48.674, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:49.674, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:50.674, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:51.674, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:52.674, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:53.675, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:54.675, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:55.675, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:56.675, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:57.675, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:58.676, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:14:59.676, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:00.676, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:01.676, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:02.676, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:03.677, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:04.677, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:05.677, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:06.677, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:07.677, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:08.677, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:09.678, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:10.678, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:11.678, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:12.678, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:13.678, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:14.679, 0, 16 %, 1 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:15.679, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:16.679, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:17.679, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:18.679, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:19.680, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 03:15:20.680, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
